starting scheduler on Core : 0
Task C2 on 1, Pri = 3, Tick = 193655
Task C1 on 0, Pri = 2, Tick = 193658
Task C0 on 1, Pri = 1, Tick = 193662
Task C2 on 1, Pri = 3, Tick = 194158
Task C1 on 0, Pri = 2, Tick = 194161
Task C0 on 1, Pri = 1, Tick = 194165
Task C2 on 1, Pri = 3, Tick = 194661
Task C1 on 0, Pri = 2, Tick = 194664
Task C0 on 1, Pri = 1, Tick = 194668
Task C2 on 1, Pri = 3, Tick = 195164
Task C1 on 0, Pri = 2, Tick = 195167
Task C0 on 1, Pri = 1, Tick = 195171
Task C2 on 1, Pri = 3, Tick = 195667
Task C1 on 0, Pri = 2, Tick = 195670
Task C0 on 1, Pri = 1, Tick = 195674
Task C2 on 1, Pri = 3, Tick = 196170
Task C1 on 0, Pri = 2, Tick = 196173
Task C0 on 1, Pri = 1, Tick = 196177
Task C2 on 1, Pri = 3, Tick = 196673
Task C1 on 0, Pri = 2, Tick = 196676
Task C0 on 1, Pri = 1, Tick = 196680
Task C2 on 1, Pri = 3, Tick = 197176
Task C1 on 0, Pri = 2, Tick = 197179
Task C0 on 1, Pri = 1, Tick = 197183
Task C2 on 1, Pri = 3, Tick = 197679
Task C1 on 0, Pri = 2, Tick = 197682
Task C0 on 1, Pri = 1, Tick = 197686
Task C2 on 1, Pri = 3, Tick = 198182
Task C1 on 0, Pri = 2, Tick = 198185
Task C0 on 1, Pri = 1, Tick = 198189
Task C2 on 1, Pri = 3, Tick = 198685
Task C1 on 0, Pri = 2, Tick = 198688
Task C0 on 1, Pri = 1, Tick = 198692
Task C2 on 1, Pri = 3, Tick = 199188
Task C1 on 0, Pri = 2, Tick = 199191
Task C0 on 1, Pri = 1, Tick = 199195
Task C2 on 1, Pri = 3, Tick = 199691
Task C1 on 0, Pri = 2, Tick = 199694
Task C0 on 1, Pri = 1, Tick = 199698
Task C2 on 1, Pri = 3, Tick = 200194
Task C1 on 0, Pri = 2, Tick = 200197
Task C0 on 1, Pri = 1, Tick = 200201
Task C2 on 1, Pri = 3, Tick = 200697
Task C1 on 0, Pri = 2, Tick = 200700
Task C0 on 1, Pri = 1, Tick = 200704
Task C2 on 1, Pri = 3, Tick = 201200
Task C1 on 0, Pri = 2, Tick = 201203
Task C0 on 1, Pri = 1, Tick = 201207
Task C2 on 1, Pri = 3, Tick = 201703
Task C1 on 0, Pri = 2, Tick = 201706
Task C0 on 1, Pri = 1, Tick = 201710
Task C2 on 1, Pri = 3, Tick = 202206
Task C1 on 0, Pri = 2, Tick = 202209
Task C0 on 1, Pri = 1, Tick = 202213
Task C2 on 1, Pri = 3, Tick = 202709
Task C1 on 0, Pri = 2, Tick = 202712
Task C0 on 1, Pri = 1, Tick = 202716
Task C2 on 1, Pri = 3, Tick = 203212
Task C1 on 0, Pri = 2, Tick = 203215
Task C0 on 1, Pri = 1, Tick = 203219
Task C2 on 1, Pri = 3, Tick = 203715
Task C1 on 0, Pri = 2, Tick = 203718
Task C0 on 1, Pri = 1, Tick = 203722
Task C2 on 1, Pri = 3, Tick = 204218
Task C1 on 0, Pri = 2, Tick = 204221
Task C0 on 1, Pri = 1, Tick = 204225
Task C2 on 1, Pri = 3, Tick = 204721
Task C1 on 0, Pri = 2, Tick = 204724
Task C0 on 1, Pri = 1, Tick = 204728
Task C2 on 1, Pri = 3, Tick = 205224
Task C1 on 0, Pri = 2, Tick = 205227
Task C0 on 1, Pri = 1, Tick = 205231
Task C2 on 1, Pri = 3, Tick = 205727
Task C1 on 0, Pri = 2, Tick = 205730
Task C0 on 1, Pri = 1, Tick = 205734
Task C2 on 1, Pri = 3, Tick = 206230
Task C1 on 0, Pri = 2, Tick = 206233
Task C0 on 1, Pri = 1, Tick = 206237
Task C2 on 1, Pri = 3, Tick = 206733
Task C1 on 0, Pri = 2, Tick = 206736
Task C0 on 1, Pri = 1, Tick = 206740
Task C2 on 1, Pri = 3, Tick = 207236
Task C1 on 0, Pri = 2, Tick = 207239
Task C0 on 1, Pri = 1, Tick = 207243
Task C2 on 1, Pri = 3, Tick = 207739
Task C1 on 0, Pri = 2, Tick = 207742
Task C0 on 1, Pri = 1, Tick = 207746
Task C2 on 1, Pri = 3, Tick = 208242
Task C1 on 0, Pri = 2, Tick = 208245
Task C0 on 1, Pri = 1, Tick = 208249
Task C2 on 1, Pri = 3, Tick = 208745
Task C1 on 0, Pri = 2, Tick = 208748
Task C0 on 1, Pri = 1, Tick = 208752
Task C2 on 1, Pri = 3, Tick = 209248
Task C1 on 0, Pri = 2, Tick = 209251
Task C0 on 1, Pri = 1, Tick = 209255
Task C2 on 1, Pri = 3, Tick = 209751
Task C1 on 0, Pri = 2, Tick = 209754
Task C0 on 1, Pri = 1, Tick = 209758
Task C2 on 1, Pri = 3, Tick = 210254
Task C1 on 0, Pri = 2, Tick = 210257
Task C0 on 1, Pri = 1, Tick = 210261
Task C2 on 1, Pri = 3, Tick = 210757
Task C1 on 0, Pri = 2, Tick = 210760
Task C0 on 1, Pri = 1, Tick = 210764
Task C2 on 1, Pri = 3, Tick = 211260
Task C1 on 0, Pri = 2, Tick = 211263
Task C0 on 1, Pri = 1, Tick = 211267
Task C2 on 1, Pri = 3, Tick = 211763
Task C1 on 0, Pri = 2, Tick = 211766
Task C0 on 1, Pri = 1, Tick = 211770
Task C2 on 1, Pri = 3, Tick = 212266
Task C1 on 0, Pri = 2, Tick = 212269
Task C0 on 1, Pri = 1, Tick = 212273
Task C2 on 1, Pri = 3, Tick = 212769
Task C1 on 0, Pri = 2, Tick = 212772
Task C0 on 1, Pri = 1, Tick = 212776
Task C2 on 1, Pri = 3, Tick = 213272
Task C1 on 0, Pri = 2, Tick = 213275
Task C0 on 1, Pri = 1, Tick = 213279
Task C2 on 1, Pri = 3, Tick = 213775
Task C1 on 0, Pri = 2, Tick = 213778
Task C0 on 1, Pri = 1, Tick = 213782
Task C2 on 1, Pri = 3, Tick = 214278
Task C1 on 0, Pri = 2, Tick = 214281
Task C0 on 1, Pri = 1, Tick = 214285
Task C2 on 1, Pri = 3, Tick = 214781
Task C1 on 0, Pri = 2, Tick = 214784
Task C0 on 1, Pri = 1, Tick = 214788
Task C2 on 1, Pri = 3, Tick = 215284
Task C1 on 0, Pri = 2, Tick = 215287
Task C0 on 1, Pri = 1, Tick = 215291
Task C2 on 1, Pri = 3, Tick = 215787
Task C1 on 0, Pri = 2, Tick = 215790
Task C0 on 1, Pri = 1, Tick = 215794
Task C2 on 1, Pri = 3, Tick = 216290
Task C1 on 0, Pri = 2, Tick = 216293
Task C0 on 1, Pri = 1, Tick = 216297
Task C2 on 1, Pri = 3, Tick = 216793
Task C1 on 0, Pri = 2, Tick = 216796
Task C0 on 1, Pri = 1, Tick = 216800
Task C2 on 1, Pri = 3, Tick = 217296
Task C1 on 0, Pri = 2, Tick = 217299
Task C0 on 1, Pri = 1, Tick = 217303
Task C2 on 1, Pri = 3, Tick = 217799
Task C1 on 0, Pri = 2, Tick = 217802
Task C0 on 1, Pri = 1, Tick = 217806
Task C2 on 1, Pri = 3, Tick = 218302
Task C1 on 0, Pri = 2, Tick = 218305
Task C0 on 1, Pri = 1, Tick = 218309
Task C2 on 1, Pri = 3, Tick = 218805
Task C1 on 0, Pri = 2, Tick = 218808
Task C0 on 1, Pri = 1, Tick = 218812
Task C2 on 1, Pri = 3, Tick = 219308
Task C1 on 0, Pri = 2, Tick = 219311
Task C0 on 1, Pri = 1, Tick = 219315
Task C2 on 1, Pri = 3, Tick = 219811
Task C1 on 0, Pri = 2, Tick = 219814
Task C0 on 1, Pri = 1, Tick = 219818
Task C2 on 1, Pri = 3, Tick = 220314
Task C1 on 0, Pri = 2, Tick = 220317
Task C0 on 1, Pri = 1, Tick = 220321
Task C2 on 1, Pri = 3, Tick = 220817
Task C1 on 0, Pri = 2, Tick = 220820
Task C0 on 1, Pri = 1, Tick = 220824
Task C2 on 1, Pri = 3, Tick = 221320
Task C1 on 0, Pri = 2, Tick = 221323
Task C0 on 1, Pri = 1, Tick = 221327
Task C2 on 1, Pri = 3, Tick = 221823
Task C1 on 0, Pri = 2, Tick = 221826
Task C0 on 1, Pri = 1, Tick = 221830
Task C2 on 1, Pri = 3, Tick = 222326
Task C1 on 0, Pri = 2, Tick = 222329
Task C0 on 1, Pri = 1, Tick = 222333
Task C2 on 1, Pri = 3, Tick = 222829
Task C1 on 0, Pri = 2, Tick = 222832
Task C0 on 1, Pri = 1, Tick = 222836
Task C2 on 1, Pri = 3, Tick = 223332
Task C1 on 0, Pri = 2, Tick = 223335
Task C0 on 1, Pri = 1, Tick = 223339
Task C2 on 1, Pri = 3, Tick = 223835
Task C1 on 0, Pri = 2, Tick = 223838
Task C0 on 1, Pri = 1, Tick = 223842
Task C2 on 1, Pri = 3, Tick = 224338
Task C1 on 0, Pri = 2, Tick = 224341
Task C0 on 1, Pri = 1, Tick = 224345
Task C2 on 1, Pri = 3, Tick = 224841
Task C1 on 0, Pri = 2, Tick = 224844
Task C0 on 1, Pri = 1, Tick = 224848
Task C2 on 1, Pri = 3, Tick = 225344
Task C1 on 0, Pri = 2, Tick = 225347
Task C0 on 1, Pri = 1, Tick = 225351
Task C2 on 1, Pri = 3, Tick = 225847
Task C1 on 0, Pri = 2, Tick = 225850
Task C0 on 1, Pri = 1, Tick = 225854
Task C2 on 1, Pri = 3, Tick = 226350
Task C1 on 0, Pri = 2, Tick = 226353
Task C0 on 1, Pri = 1, Tick = 226357
Task C2 on 1, Pri = 3, Tick = 226853
Task C1 on 0, Pri = 2, Tick = 226856
Task C0 on 1, Pri = 1, Tick = 226860
Task C2 on 1, Pri = 3, Tick = 227356
Task C1 on 0, Pri = 2, Tick = 227359
Task C0 on 1, Pri = 1, Tick = 227363
Task C2 on 1, Pri = 3, Tick = 227859
Task C1 on 0, Pri = 2, Tick = 227862
Task C0 on 1, Pri = 1, Tick = 227866
Task C2 on 1, Pri = 3, Tick = 228362
Task C1 on 0, Pri = 2, Tick = 228365
Task C0 on 1, Pri = 1, Tick = 228369
Task C2 on 1, Pri = 3, Tick = 228865
Task C1 on 0, Pri = 2, Tick = 228868
Task C0 on 1, Pri = 1, Tick = 228872
Task C2 on 1, Pri = 3, Tick = 229368
Task C1 on 0, Pri = 2, Tick = 229371
Task C0 on 1, Pri = 1, Tick = 229375
Task C2 on 1, Pri = 3, Tick = 229871
Task C1 on 0, Pri = 2, Tick = 229874
Task C0 on 1, Pri = 1, Tick = 229878
Task C2 on 1, Pri = 3, Tick = 230374
Task C1 on 0, Pri = 2, Tick = 230377
Task C0 on 1, Pri = 1, Tick = 230381
Task C2 on 1, Pri = 3, Tick = 230877
Task C1 on 0, Pri = 2, Tick = 230880
Task C0 on 1, Pri = 1, Tick = 230884
Task C2 on 1, Pri = 3, Tick = 231380
Task C1 on 0, Pri = 2, Tick = 231383
Task C0 on 1, Pri = 1, Tick = 231387
Task C2 on 1, Pri = 3, Tick = 231883
Task C1 on 0, Pri = 2, Tick = 231886
Task C0 on 1, Pri = 1, Tick = 231890
Task C2 on 1, Pri = 3, Tick = 232386
Task C1 on 0, Pri = 2, Tick = 232389
Task C0 on 1, Pri = 1, Tick = 232393
Task C2 on 1, Pri = 3, Tick = 232889
Task C1 on 0, Pri = 2, Tick = 232892
Task C0 on 1, Pri = 1, Tick = 232896
Task C2 on 1, Pri = 3, Tick = 233392
Task C1 on 0, Pri = 2, Tick = 233395
Task C0 on 1, Pri = 1, Tick = 233399
Task C2 on 1, Pri = 3, Tick = 233895
Task C1 on 0, Pri = 2, Tick = 233898
Task C0 on 1, Pri = 1, Tick = 233902
Task C2 on 1, Pri = 3, Tick = 234398
Task C1 on 0, Pri = 2, Tick = 234401
Task C0 on 1, Pri = 1, Tick = 234405
Task C2 on 1, Pri = 3, Tick = 234901
Task C1 on 0, Pri = 2, Tick = 234904
Task C0 on 1, Pri = 1, Tick = 234908
Task C2 on 1, Pri = 3, Tick = 235404
Task C1 on 0, Pri = 2, Tick = 235407
Task C0 on 1, Pri = 1, Tick = 235411
Task C2 on 1, Pri = 3, Tick = 235907
Task C1 on 0, Pri = 2, Tick = 235910
Task C0 on 1, Pri = 1, Tick = 235914
Task C2 on 1, Pri = 3, Tick = 236410
Task C1 on 0, Pri = 2, Tick = 236413
Task C0 on 1, Pri = 1, Tick = 236417
Task C2 on 1, Pri = 3, Tick = 236913
Task C1 on 0, Pri = 2, Tick = 236916
Task C0 on 1, Pri = 1, Tick = 236920
Task C2 on 1, Pri = 3, Tick = 237416
Task C1 on 0, Pri = 2, Tick = 237419
Task C0 on 1, Pri = 1, Tick = 237423
Task C2 on 1, Pri = 3, Tick = 237919
Task C1 on 0, Pri = 2, Tick = 237922
Task C0 on 1, Pri = 1, Tick = 237926
Task C2 on 1, Pri = 3, Tick = 238422
Task C1 on 0, Pri = 2, Tick = 238425
Task C0 on 1, Pri = 1, Tick = 238429
Task C2 on 1, Pri = 3, Tick = 238925
Task C1 on 0, Pri = 2, Tick = 238928
Task C0 on 1, Pri = 1, Tick = 238932
Task C2 on 1, Pri = 3, Tick = 239428
Task C1 on 0, Pri = 2, Tick = 239431
Task C0 on 1, Pri = 1, Tick = 239435
Task C2 on 1, Pri = 3, Tick = 239931
Task C1 on 0, Pri = 2, Tick = 239934
Task C0 on 1, Pri = 1, Tick = 239938
Task C2 on 1, Pri = 3, Tick = 240434
Task C1 on 0, Pri = 2, Tick = 240437
Task C0 on 1, Pri = 1, Tick = 240441
Task C2 on 1, Pri = 3, Tick = 240937
Task C1 on 0, Pri = 2, Tick = 240940
Task C0 on 1, Pri = 1, Tick = 240944
Task C2 on 1, Pri = 3, Tick = 241440
Task C1 on 0, Pri = 2, Tick = 241443
Task C0 on 1, Pri = 1, Tick = 241447
Task C2 on 1, Pri = 3, Tick = 241943
Task C1 on 0, Pri = 2, Tick = 241946
Task C0 on 1, Pri = 1, Tick = 241950
Task C2 on 1, Pri = 3, Tick = 242446
Task C1 on 0, Pri = 2, Tick = 242449
Task C0 on 1, Pri = 1, Tick = 242453
Task C2 on 1, Pri = 3, Tick = 242949
Task C1 on 0, Pri = 2, Tick = 242952
Task C0 on 1, Pri = 1, Tick = 242956
Task C2 on 1, Pri = 3, Tick = 243452
Task C1 on 0, Pri = 2, Tick = 243455
Task C0 on 1, Pri = 1, Tick = 243459
Task C2 on 1, Pri = 3, Tick = 243955
Task C1 on 0, Pri = 2, Tick = 243958
Task C0 on 1, Pri = 1, Tick = 243962
Task C2 on 1, Pri = 3, Tick = 244458
Task C1 on 0, Pri = 2, Tick = 244461
Task C0 on 1, Pri = 1, Tick = 244465
Task C2 on 1, Pri = 3, Tick = 244961
Task C1 on 0, Pri = 2, Tick = 244964
Task C0 on 1, Pri = 1, Tick = 244968
Task C2 on 1, Pri = 3, Tick = 245464
Task C1 on 0, Pri = 2, Tick = 245467
Task C0 on 1, Pri = 1, Tick = 245471
Task C2 on 1, Pri = 3, Tick = 245967
Task C1 on 0, Pri = 2, Tick = 245970
Task C0 on 1, Pri = 1, Tick = 245974
Task C2 on 1, Pri = 3, Tick = 246470
Task C1 on 0, Pri = 2, Tick = 246473
Task C0 on 1, Pri = 1, Tick = 246477
Task C2 on 1, Pri = 3, Tick = 246973
Task C1 on 0, Pri = 2, Tick = 246976
Task C0 on 1, Pri = 1, Tick = 246980
Task C2 on 1, Pri = 3, Tick = 247476
Task C1 on 0, Pri = 2, Tick = 247479
Task C0 on 1, Pri = 1, Tick = 247483
Task C2 on 1, Pri = 3, Tick = 247979
Task C1 on 0, Pri = 2, Tick = 247982
Task C0 on 1, Pri = 1, Tick = 247986
Task C2 on 1, Pri = 3, Tick = 248482
Task C1 on 0, Pri = 2, Tick = 248485
Task C0 on 1, Pri = 1, Tick = 248489
Task C2 on 1, Pri = 3, Tick = 248985
Task C1 on 0, Pri = 2, Tick = 248988
Task C0 on 1, Pri = 1, Tick = 248992
Task C2 on 1, Pri = 3, Tick = 249488
Task C1 on 0, Pri = 2, Tick = 249491
Task C0 on 1, Pri = 1, Tick = 249495
Task C2 on 1, Pri = 3, Tick = 249991
Task C1 on 0, Pri = 2, Tick = 249994
Task C0 on 1, Pri = 1, Tick = 249998
Task C2 on 1, Pri = 3, Tick = 250494
Task C1 on 0, Pri = 2, Tick = 250497
Task C0 on 1, Pri = 1, Tick = 250501
Task C2 on 1, Pri = 3, Tick = 250997
Task C1 on 0, Pri = 2, Tick = 251000
Task C0 on 1, Pri = 1, Tick = 251004
Task C2 on 1, Pri = 3, Tick = 251500
Task C1 on 0, Pri = 2, Tick = 251503
Task C0 on 1, Pri = 1, Tick = 251507
Task C2 on 1, Pri = 3, Tick = 252003
Task C1 on 0, Pri = 2, Tick = 252006
Task C0 on 1, Pri = 1, Tick = 252010
Task C2 on 1, Pri = 3, Tick = 252506
Task C1 on 0, Pri = 2, Tick = 252509
Task C0 on 1, Pri = 1, Tick = 252513
Task C2 on 1, Pri = 3, Tick = 253009
Task C1 on 0, Pri = 2, Tick = 253012
Task C0 on 1, Pri = 1, Tick = 253016
Task C2 on 1, Pri = 3, Tick = 253512
Task C1 on 0, Pri = 2, Tick = 253515
Task C0 on 1, Pri = 1, Tick = 253519
Task C2 on 1, Pri = 3, Tick = 254015
Task C1 on 0, Pri = 2, Tick = 254018
Task C0 on 1, Pri = 1, Tick = 254022
Task C2 on 1, Pri = 3, Tick = 254518
Task C1 on 0, Pri = 2, Tick = 254521
Task C0 on 1, Pri = 1, Tick = 254525
Task C2 on 1, Pri = 3, Tick = 255021
Task C1 on 0, Pri = 2, Tick = 255024
Task C0 on 1, Pri = 1, Tick = 255028
Task C2 on 1, Pri = 3, Tick = 255524
Task C1 on 0, Pri = 2, Tick = 255527
Task C0 on 1, Pri = 1, Tick = 255531
Task C2 on 1, Pri = 3, Tick = 256027
Task C1 on 0, Pri = 2, Tick = 256030
Task C0 on 1, Pri = 1, Tick = 256034
Task C2 on 1, Pri = 3, Tick = 256530
Task C1 on 0, Pri = 2, Tick = 256533
Task C0 on 1, Pri = 1, Tick = 256537
Task C2 on 1, Pri = 3, Tick = 257033
Task C1 on 0, Pri = 2, Tick = 257036
Task C0 on 1, Pri = 1, Tick = 257040
Task C2 on 1, Pri = 3, Tick = 257536
Task C1 on 0, Pri = 2, Tick = 257539
Task C0 on 1, Pri = 1, Tick = 257543
Task C2 on 1, Pri = 3, Tick = 258039
Task C1 on 0, Pri = 2, Tick = 258042
Task C0 on 1, Pri = 1, Tick = 258046
Task C2 on 1, Pri = 3, Tick = 258542
Task C1 on 0, Pri = 2, Tick = 258545
Task C0 on 1, Pri = 1, Tick = 258549
Task C2 on 1, Pri = 3, Tick = 259045
Task C1 on 0, Pri = 2, Tick = 259048
Task C0 on 1, Pri = 1, Tick = 259052
Task C2 on 1, Pri = 3, Tick = 259548
Task C1 on 0, Pri = 2, Tick = 259551
Task C0 on 1, Pri = 1, Tick = 259555
Task C2 on 1, Pri = 3, Tick = 260051
Task C1 on 0, Pri = 2, Tick = 260054
Task C0 on 1, Pri = 1, Tick = 260058
Task C2 on 1, Pri = 3, Tick = 260554
Task C1 on 0, Pri = 2, Tick = 260557
Task C0 on 1, Pri = 1, Tick = 260561
Task C2 on 1, Pri = 3, Tick = 261057
Task C1 on 0, Pri = 2, Tick = 261060
Task C0 on 1, Pri = 1, Tick = 261064
Task C2 on 1, Pri = 3, Tick = 261560
Task C1 on 0, Pri = 2, Tick = 261563
Task C0 on 1, Pri = 1, Tick = 261567
Task C2 on 1, Pri = 3, Tick = 262063
Task C1 on 0, Pri = 2, Tick = 262066
Task C0 on 1, Pri = 1, Tick = 262070
Task C2 on 1, Pri = 3, Tick = 262566
Task C1 on 0, Pri = 2, Tick = 262569
Task C0 on 1, Pri = 1, Tick = 262573
Task C2 on 1, Pri = 3, Tick = 263069
Task C1 on 0, Pri = 2, Tick = 263072
Task C0 on 1, Pri = 1, Tick = 263076
Task C2 on 1, Pri = 3, Tick = 263572
Task C1 on 0, Pri = 2, Tick = 263575
Task C0 on 1, Pri = 1, Tick = 263579
Task C2 on 1, Pri = 3, Tick = 264075
Task C1 on 0, Pri = 2, Tick = 264078
Task C0 on 1, Pri = 1, Tick = 264082
Task C2 on 1, Pri = 3, Tick = 264578
Task C1 on 0, Pri = 2, Tick = 264581
Task C0 on 1, Pri = 1, Tick = 264585
Task C2 on 1, Pri = 3, Tick = 265081
Task C1 on 0, Pri = 2, Tick = 265084
Task C0 on 1, Pri = 1, Tick = 265088
Task C2 on 1, Pri = 3, Tick = 265584
Task C1 on 0, Pri = 2, Tick = 265587
Task C0 on 1, Pri = 1, Tick = 265591
Task C2 on 1, Pri = 3, Tick = 266087
Task C1 on 0, Pri = 2, Tick = 266090
Task C0 on 1, Pri = 1, Tick = 266094
Task C2 on 1, Pri = 3, Tick = 266590
Task C1 on 0, Pri = 2, Tick = 266593
Task C0 on 1, Pri = 1, Tick = 266597
Task C2 on 1, Pri = 3, Tick = 267093
Task C1 on 0, Pri = 2, Tick = 267096
Task C0 on 1, Pri = 1, Tick = 267100
Task C2 on 1, Pri = 3, Tick = 267596
Task C1 on 0, Pri = 2, Tick = 267599
Task C0 on 1, Pri = 1, Tick = 267603
Task C2 on 1, Pri = 3, Tick = 268099
Task C1 on 0, Pri = 2, Tick = 268102
Task C0 on 1, Pri = 1, Tick = 268106
Task C2 on 1, Pri = 3, Tick = 268602
Task C1 on 0, Pri = 2, Tick = 268605
Task C0 on 1, Pri = 1, Tick = 268609
Task C2 on 1, Pri = 3, Tick = 269105
Task C1 on 0, Pri = 2, Tick = 269108
Task C0 on 1, Pri = 1, Tick = 269112
Task C2 on 1, Pri = 3, Tick = 269608
Task C1 on 0, Pri = 2, Tick = 269611
Task C0 on 1, Pri = 1, Tick = 269615
Task C2 on 1, Pri = 3, Tick = 270111
Task C1 on 0, Pri = 2, Tick = 270114
Task C0 on 1, Pri = 1, Tick = 270118
Task C2 on 1, Pri = 3, Tick = 270614
Task C1 on 0, Pri = 2, Tick = 270617
Task C0 on 1, Pri = 1, Tick = 270621
Task C2 on 1, Pri = 3, Tick = 271117
Task C1 on 0, Pri = 2, Tick = 271120
Task C0 on 1, Pri = 1, Tick = 271124
Task C2 on 1, Pri = 3, Tick = 271620
Task C1 on 0, Pri = 2, Tick = 271623
Task C0 on 1, Pri = 1, Tick = 271627
Task C2 on 1, Pri = 3, Tick = 272123
Task C1 on 0, Pri = 2, Tick = 272126
Task C0 on 1, Pri = 1, Tick = 272130
Task C2 on 1, Pri = 3, Tick = 272626
Task C1 on 0, Pri = 2, Tick = 272629
Task C0 on 1, Pri = 1, Tick = 272633
Task C2 on 1, Pri = 3, Tick = 273129
Task C1 on 0, Pri = 2, Tick = 273132
Task C0 on 1, Pri = 1, Tick = 273136
Task C2 on 1, Pri = 3, Tick = 273632
Task C1 on 0, Pri = 2, Tick = 273635
Task C0 on 1, Pri = 1, Tick = 273639
Task C2 on 1, Pri = 3, Tick = 274135
Task C1 on 0, Pri = 2, Tick = 274138
Task C0 on 1, Pri = 1, Tick = 274142
Task C2 on 1, Pri = 3, Tick = 274638
Task C1 on 0, Pri = 2, Tick = 274641
Task C0 on 1, Pri = 1, Tick = 274645
Task C2 on 1, Pri = 3, Tick = 275141
Task C1 on 0, Pri = 2, Tick = 275144
Task C0 on 1, Pri = 1, Tick = 275148
Task C2 on 1, Pri = 3, Tick = 275644
Task C1 on 0, Pri = 2, Tick = 275647
Task C0 on 1, Pri = 1, Tick = 275651
Task C2 on 1, Pri = 3, Tick = 276147
Task C1 on 0, Pri = 2, Tick = 276150
Task C0 on 1, Pri = 1, Tick = 276154
Task C2 on 1, Pri = 3, Tick = 276650
Task C1 on 0, Pri = 2, Tick = 276653
Task C0 on 1, Pri = 1, Tick = 276657
Task C2 on 1, Pri = 3, Tick = 277153
Task C1 on 0, Pri = 2, Tick = 277156
Task C0 on 1, Pri = 1, Tick = 277160
Task C2 on 1, Pri = 3, Tick = 277656
Task C1 on 0, Pri = 2, Tick = 277659
Task C0 on 1, Pri = 1, Tick = 277663
Task C2 on 1, Pri = 3, Tick = 278159
Task C1 on 0, Pri = 2, Tick = 278162
Task C0 on 1, Pri = 1, Tick = 278166
Task C2 on 1, Pri = 3, Tick = 278662
Task C1 on 0, Pri = 2, Tick = 278665
Task C0 on 1, Pri = 1, Tick = 278669
Task C2 on 1, Pri = 3, Tick = 279165
Task C1 on 0, Pri = 2, Tick = 279168
Task C0 on 1, Pri = 1, Tick = 279172
Task C2 on 1, Pri = 3, Tick = 279668
Task C1 on 0, Pri = 2, Tick = 279671
Task C0 on 1, Pri = 1, Tick = 279675
Task C2 on 1, Pri = 3, Tick = 280171
Task C1 on 0, Pri = 2, Tick = 280174
Task C0 on 1, Pri = 1, Tick = 280178
Task C2 on 1, Pri = 3, Tick = 280674
Task C1 on 0, Pri = 2, Tick = 280677
Task C0 on 1, Pri = 1, Tick = 280681
Task C2 on 1, Pri = 3, Tick = 281177
Task C1 on 0, Pri = 2, Tick = 281180
Task C0 on 1, Pri = 1, Tick = 281184
Task C2 on 1, Pri = 3, Tick = 281680
Task C1 on 0, Pri = 2, Tick = 281683
Task C0 on 1, Pri = 1, Tick = 281687
Task C2 on 1, Pri = 3, Tick = 282183
Task C1 on 0, Pri = 2, Tick = 282186
Task C0 on 1, Pri = 1, Tick = 282190
Task C2 on 1, Pri = 3, Tick = 282686
Task C1 on 0, Pri = 2, Tick = 282689
Task C0 on 1, Pri = 1, Tick = 282693
Task C2 on 1, Pri = 3, Tick = 283189
Task C1 on 0, Pri = 2, Tick = 283192
Task C0 on 1, Pri = 1, Tick = 283196
Task C2 on 1, Pri = 3, Tick = 283692
Task C1 on 0, Pri = 2, Tick = 283695
Task C0 on 1, Pri = 1, Tick = 283699
Task C2 on 1, Pri = 3, Tick = 284195
Task C1 on 0, Pri = 2, Tick = 284198
Task C0 on 1, Pri = 1, Tick = 284202
Task C2 on 1, Pri = 3, Tick = 284698
Task C1 on 0, Pri = 2, Tick = 284701
Task C0 on 1, Pri = 1, Tick = 284705
Task C2 on 1, Pri = 3, Tick = 285201
Task C1 on 0, Pri = 2, Tick = 285204
Task C0 on 1, Pri = 1, Tick = 285208
Task C2 on 1, Pri = 3, Tick = 285704
Task C1 on 0, Pri = 2, Tick = 285707
Task C0 on 1, Pri = 1, Tick = 285711
Task C2 on 1, Pri = 3, Tick = 286207
Task C1 on 0, Pri = 2, Tick = 286210
Task C0 on 1, Pri = 1, Tick = 286214
Task C2 on 1, Pri = 3, Tick = 286710
Task C1 on 0, Pri = 2, Tick = 286713
Task C0 on 1, Pri = 1, Tick = 286717
Task C2 on 1, Pri = 3, Tick = 287213
Task C1 on 0, Pri = 2, Tick = 287216
Task C0 on 1, Pri = 1, Tick = 287220
Task C2 on 1, Pri = 3, Tick = 287716
Task C1 on 0, Pri = 2, Tick = 287719
Task C0 on 1, Pri = 1, Tick = 287723
Task C2 on 1, Pri = 3, Tick = 288219
Task C1 on 0, Pri = 2, Tick = 288222
Task C0 on 1, Pri = 1, Tick = 288226
Task C2 on 1, Pri = 3, Tick = 288722
Task C1 on 0, Pri = 2, Tick = 288725
Task C0 on 1, Pri = 1, Tick = 288729
Task C2 on 1, Pri = 3, Tick = 289225
Task C1 on 0, Pri = 2, Tick = 289228
Task C0 on 1, Pri = 1, Tick = 289232
Task C2 on 1, Pri = 3, Tick = 289728
Task C1 on 0, Pri = 2, Tick = 289731
Task C0 on 1, Pri = 1, Tick = 289735
Task C2 on 1, Pri = 3, Tick = 290231
Task C1 on 0, Pri = 2, Tick = 290234
Task C0 on 1, Pri = 1, Tick = 290238
Task C2 on 1, Pri = 3, Tick = 290734
Task C1 on 0, Pri = 2, Tick = 290737
Task C0 on 1, Pri = 1, Tick = 290741
